day,Class,time,kwh_min,kwh_max,kwh_avg,kwh_sum,count
322,H,17,0.093,0.695,0.4183333333333333,1.255,3
322,H,24,0.097,0.778,0.39200000000000007,1.1760000000000002,3
322,H,31,0.397,0.568,0.45766666666666667,1.373,3
322,H,39,0.627,2.015,1.272,3.8160000000000003,3
322,H,46,0.354,1.459,0.8109999999999999,2.433,3
322,I,1,0.0,1.088,0.3257692307692308,8.47,26
322,I,17,0.012,1.422,0.3298076923076923,8.575,26
322,I,24,0.012,2.13,0.4431923076923078,11.523000000000001,26
322,I,31,0.025,2.258,0.4142692307692308,10.771,26
322,I,39,0.06,2.608,0.883423076923077,22.969,26
322,I,46,0.083,3.415,0.7295769230769231,18.969,26
322,J,1,0.165,0.165,0.165,0.165,1
322,J,17,0.396,0.396,0.396,0.396,1
322,J,24,0.377,0.377,0.377,0.377,1
322,J,31,0.251,0.251,0.251,0.251,1
322,J,39,3.991,3.991,3.991,3.991,1
322,J,46,0.381,0.381,0.381,0.381,1
322,K,1,0.028,5.304,0.5564166666666667,6.6770000000000005,12
322,K,17,0.019,0.402,0.17225,2.0669999999999997,12
322,K,24,0.039,0.464,0.17250000000000001,2.0700000000000003,12
322,K,31,0.034,0.58,0.1825,2.19,12
322,K,39,0.028,1.386,0.40625,4.875,12
322,K,46,0.028,0.963,0.32066666666666666,3.848,12
322,M,1,0.187,0.419,0.303,0.606,2
322,M,17,0.431,0.603,0.517,1.034,2
322,M,24,0.171,1.096,0.6335000000000001,1.2670000000000001,2
322,M,31,0.224,0.383,0.3035,0.607,2
322,M,39,0.604,3.72,2.162,4.324,2
322,M,46,0.54,1.507,1.0234999999999999,2.0469999999999997,2
322,O,1,0.196,0.196,0.196,0.196,1
322,O,17,1.086,1.086,1.086,1.086,1
322,O,24,0.169,0.169,0.169,0.169,1
322,O,31,0.103,0.103,0.103,0.103,1
322,O,39,0.865,0.865,0.865,0.865,1
322,O,46,1.076,1.076,1.076,1.076,1
323,,1,0.025,11.961,1.0804358974358972,42.136999999999986,39
323,,17,0.027,4.51,0.8056153846153846,31.419,39
323,,24,0.01,12.632,1.3982564102564106,54.53200000000001,39
323,,31,0.026,12.819,1.3799743589743594,53.81900000000002,39
323,,39,0.028,5.681,0.9693846153846152,37.80599999999999,39
323,,46,0.021,3.928,0.8909230769230769,34.746,39
323,A,1,0.071,0.071,0.071,0.071,1
323,A,17,0.111,0.111,0.111,0.111,1
323,A,24,0.093,0.093,0.093,0.093,1
323,A,31,0.025,0.025,0.025,0.025,1
323,A,39,0.024,0.024,0.024,0.024,1
323,A,46,0.082,0.082,0.082,0.082,1
323,C,1,0.033,0.505,0.25925,1.037,4
323,C,17,0.033,1.637,0.48874999999999996,1.9549999999999998,4
323,C,24,0.063,4.837,1.38675,5.547,4
323,C,31,0.034,0.524,0.227,0.908,4
323,C,39,0.034,1.466,0.59775,2.391,4
323,C,46,0.197,0.677,0.40075000000000005,1.6030000000000002,4
323,E,1,0.128,0.585,0.2946666666666667,0.884,3
323,E,17,0.567,1.489,0.9326666666666666,2.798,3
323,E,24,0.043,0.178,0.10933333333333332,0.32799999999999996,3
323,E,31,2.034,3.268,2.6726666666666667,8.018,3
323,E,39,0.817,1.04,0.9053333333333334,2.716,3
323,E,46,0.541,1.01,0.6986666666666667,2.096,3
323,G,1,0.125,0.51,0.33349999999999996,2.001,6
323,G,17,0.141,4.545,1.3893333333333333,8.336,6
323,G,24,0.17,2.442,0.7981666666666668,4.789000000000001,6
323,G,31,0.164,0.799,0.5025000000000001,3.015,6
323,G,39,0.956,2.764,1.594,9.564,6
323,G,46,0.308,1.213,0.6934999999999999,4.161,6
323,H,1,0.091,0.802,0.332,0.996,3
323,H,17,0.798,1.886,1.1923333333333332,3.577,3
323,H,24,0.204,0.445,0.35333333333333333,1.06,3
323,H,31,0.422,1.12,0.6796666666666668,2.039,3
323,H,39,0.819,2.0,1.422,4.266,3
323,H,46,0.278,1.004,0.544,1.6320000000000001,3
323,I,1,0.004,2.362,0.49842307692307675,12.958999999999996,26
323,I,17,0.044,2.965,0.4948076923076924,12.865000000000002,26
323,I,24,0.009,1.923,0.49342307692307696,12.829,26
323,I,31,0.009,1.892,0.517423076923077,13.453000000000001,26
323,I,39,0.097,3.602,1.1271153846153847,29.305000000000003,26
323,I,46,0.1,4.356,0.6863846153846154,17.846,26
323,J,1,0.171,0.171,0.171,0.171,1
323,J,17,0.571,0.571,0.571,0.571,1
323,J,24,0.137,0.137,0.137,0.137,1
323,J,31,1.324,1.324,1.324,1.324,1
323,J,39,0.835,0.835,0.835,0.835,1
323,J,46,0.47,0.47,0.47,0.47,1
323,K,1,0.07,4.852,0.5740833333333334,6.889,12
323,K,17,0.028,0.312,0.12208333333333332,1.4649999999999999,12
323,K,24,0.031,1.408,0.25266666666666665,3.032,12
323,K,31,0.018,0.609,0.18325000000000002,2.1990000000000003,12
323,K,39,0.028,1.805,0.51825,6.219,12
323,K,46,0.028,0.674,0.3169166666666667,3.803,12
323,M,1,0.24,0.672,0.456,0.912,2
323,M,17,0.595,0.847,0.721,1.442,2
323,M,24,0.212,0.473,0.34249999999999997,0.6849999999999999,2
323,M,31,0.175,0.242,0.2085,0.417,2
323,M,39,0.454,2.934,1.6940000000000002,3.3880000000000003,2
323,M,46,0.667,1.862,1.2645,2.529,2
323,O,1,0.539,0.539,0.539,0.539,1
323,O,17,0.651,0.651,0.651,0.651,1
323,O,24,0.181,0.181,0.181,0.181,1
323,O,31,0.099,0.099,0.099,0.099,1
323,O,39,1.021,1.021,1.021,1.021,1
323,O,46,1.042,1.042,1.042,1.042,1
324,,1,0.021,13.077,1.107615384615385,43.19700000000001,39
324,,17,0.039,4.22,0.8054871794871793,31.41399999999999,39
324,,24,0.02,9.643,1.4602307692307694,56.94900000000001,39
324,,31,0.021,8.201,1.2772820512820517,49.814000000000014,39
324,,39,0.02,7.987,1.230282051282051,47.98099999999999,39
324,,46,0.044,4.031,0.8026410256410257,31.303,39
324,A,1,0.113,0.113,0.113,0.113,1
324,A,17,0.118,0.118,0.118,0.118,1
324,A,24,0.036,0.036,0.036,0.036,1
324,A,31,0.025,0.025,0.025,0.025,1
324,A,39,0.033,0.033,0.033,0.033,1
324,A,46,0.05,0.05,0.05,0.05,1
324,C,1,0.108,0.362,0.27475,1.099,4
324,C,17,0.122,1.188,0.56125,2.245,4
324,C,24,0.078,2.571,0.7612500000000001,3.0450000000000004,4
324,C,31,0.03,1.456,0.654,2.616,4
324,C,39,0.029,2.354,0.7175,2.87,4
324,C,46,0.166,0.735,0.39125,1.565,4
324,E,1,0.106,0.129,0.118,0.354,3
324,E,17,0.509,1.921,1.0436666666666667,3.1310000000000002,3
324,E,24,0.113,0.703,0.4706666666666666,1.412,3
324,E,31,0.106,1.99,1.2736666666666667,3.821,3
324,E,39,0.865,1.576,1.1033333333333333,3.31,3
324,E,46,0.21,0.619,0.4413333333333333,1.3239999999999998,3
324,G,1,0.165,0.499,0.38116666666666665,2.287,6
324,G,17,0.132,2.27,1.0553333333333335,6.332000000000001,6
324,G,24,0.12,2.296,0.8753333333333332,5.251999999999999,6
324,G,31,0.115,1.555,0.5475,3.285,6
324,G,39,0.437,3.772,1.9028333333333334,11.417,6
324,G,46,0.53,1.129,0.7876666666666665,4.725999999999999,6
324,H,1,0.047,0.534,0.26966666666666667,0.809,3
324,H,17,0.232,1.035,0.6313333333333333,1.894,3
324,H,24,0.15,1.37,0.6083333333333334,1.8250000000000002,3
324,H,31,0.221,0.897,0.623,1.869,3
324,H,39,0.88,1.631,1.1689999999999998,3.5069999999999997,3
324,H,46,0.595,1.042,0.8043333333333335,2.4130000000000003,3
324,I,1,0.029,0.831,0.3645384615384616,9.478000000000002,26
324,I,17,0.004,1.455,0.33261538461538454,8.647999999999998,26
324,I,24,0.009,1.61,0.38119230769230766,9.911,26
324,I,31,0.009,1.797,0.3517692307692308,9.146,26
324,I,39,0.097,3.167,1.166153846153846,30.32,26
324,I,46,0.064,2.617,0.6432692307692308,16.725,26
324,J,1,0.139,0.139,0.139,0.139,1
324,J,17,0.279,0.279,0.279,0.279,1
324,J,24,1.989,1.989,1.989,1.989,1
324,J,31,0.363,0.363,0.363,0.363,1
324,J,39,0.526,0.526,0.526,0.526,1
324,J,46,0.436,0.436,0.436,0.436,1
324,K,1,0.024,4.95,0.5340833333333334,6.409000000000001,12
324,K,17,0.026,0.5,0.13441666666666666,1.613,12
324,K,24,0.011,1.568,0.22150000000000003,2.6580000000000004,12
324,K,31,0.05,1.553,0.30616666666666664,3.674,12
324,K,39,0.032,2.247,0.5143333333333334,6.172000000000001,12
324,K,46,0.015,0.671,0.28225,3.387,12
324,M,1,0.3,0.927,0.6135,1.227,2
324,M,17,0.678,0.886,0.782,1.564,2
324,M,24,0.182,0.235,0.2085,0.417,2
324,M,31,0.183,0.632,0.4075,0.815,2
324,M,39,0.337,0.894,0.6155,1.231,2
324,M,46,0.32,0.897,0.6085,1.217,2
324,O,1,0.918,0.918,0.918,0.918,1
324,O,17,0.815,0.815,0.815,0.815,1
324,O,24,0.045,0.045,0.045,0.045,1
324,O,31,0.138,0.138,0.138,0.138,1
324,O,39,5.3,5.3,5.3,5.3,1
324,O,46,0.933,0.933,0.933,0.933,1
325,,1,0.022,11.839,1.1671794871794872,45.52,39
325,,17,0.033,3.645,0.6157435897435898,24.014,39
325,,24,0.021,7.614,0.980384615384616,38.23500000000002,39
325,,31,0.027,7.735,1.044282051282051,40.72699999999999,39
325,,39,0.023,8.091,1.1565128205128206,45.104,39
325,,46,0.036,3.647,0.755,29.445,39
325,A,1,0.111,0.111,0.111,0.111,1
325,A,17,0.118,0.118,0.118,0.118,1
325,A,24,0.025,0.025,0.025,0.025,1
325,A,31,0.098,0.098,0.098,0.098,1
325,A,39,0.109,0.109,0.109,0.109,1
325,A,46,0.079,0.079,0.079,0.079,1
325,C,1,0.089,1.017,0.4865,1.946,4
325,C,17,0.091,1.114,0.461,1.844,4
325,C,24,0.089,0.862,0.375,1.5,4
325,C,31,0.334,4.276,1.7779999999999998,7.111999999999999,4
325,C,39,0.09,2.366,1.1480000000000001,4.5920000000000005,4
325,C,46,0.211,0.897,0.5824999999999999,2.3299999999999996,4
325,E,1,0.358,0.786,0.5316666666666667,1.5950000000000002,3
325,E,17,0.108,0.823,0.422,1.266,3
325,E,24,1.018,2.835,1.8996666666666666,5.699,3
325,E,31,0.574,2.098,1.1233333333333333,3.3699999999999997,3
325,E,39,0.455,0.897,0.718,2.154,3
325,E,46,0.363,0.782,0.5573333333333333,1.6720000000000002,3
325,G,1,0.253,0.619,0.45566666666666666,2.734,6
325,G,17,0.182,0.862,0.5038333333333334,3.023,6
325,G,24,0.242,1.939,0.9538333333333334,5.723000000000001,6
325,G,31,0.068,2.559,0.8318333333333334,4.9910000000000005,6
325,G,39,0.348,1.961,1.1676666666666669,7.006000000000001,6
325,G,46,0.28,1.718,0.7006666666666667,4.204,6
325,H,1,0.384,1.104,0.6293333333333334,1.8880000000000001,3
325,H,17,0.124,0.821,0.5183333333333334,1.5550000000000002,3
325,H,24,0.091,0.811,0.36966666666666664,1.109,3
325,H,31,0.569,2.917,1.524333333333333,4.5729999999999995,3
325,H,39,0.552,1.04,0.7936666666666667,2.3810000000000002,3
325,H,46,0.464,1.135,0.786,2.358,3
325,I,1,0.0,2.25,0.4554615384615384,11.841999999999999,26
325,I,17,0.044,3.231,0.5810384615384614,15.106999999999998,26
325,I,24,0.009,2.754,0.5956923076923075,15.487999999999996,26
325,I,31,0.009,1.536,0.4077307692307692,10.600999999999999,26
325,I,39,0.097,3.69,0.795076923076923,20.671999999999997,26
325,I,46,0.097,1.212,0.5404230769230771,14.051000000000004,26
325,J,1,0.122,0.122,0.122,0.122,1
325,J,17,0.52,0.52,0.52,0.52,1
325,J,24,0.434,0.434,0.434,0.434,1
325,J,31,0.954,0.954,0.954,0.954,1
325,J,39,0.8,0.8,0.8,0.8,1
325,J,46,0.553,0.553,0.553,0.553,1
325,K,1,0.023,4.741,0.5436666666666666,6.524,12
325,K,17,0.02,0.362,0.09925,1.191,12
325,K,24,0.011,0.801,0.21158333333333332,2.5389999999999997,12
325,K,31,0.026,1.493,0.33166666666666667,3.98,12
325,K,39,0.076,1.312,0.4533333333333333,5.4399999999999995,12
325,K,46,0.021,0.686,0.22374999999999998,2.6849999999999996,12
325,M,1,0.317,0.895,0.606,1.212,2
325,M,17,0.217,0.222,0.2195,0.439,2
325,M,24,0.167,0.169,0.168,0.336,2
325,M,31,0.186,0.9,0.543,1.086,2
325,M,39,0.642,1.451,1.0465,2.093,2
325,M,46,0.379,2.231,1.305,2.61,2
325,O,1,1.086,1.086,1.086,1.086,1
325,O,17,0.673,0.673,0.673,0.673,1
325,O,24,3.186,3.186,3.186,3.186,1
325,O,31,6.854,6.854,6.854,6.854,1
325,O,39,1.325,1.325,1.325,1.325,1
325,O,46,1.065,1.065,1.065,1.065,1
326,,1,0.021,10.84,1.203769230769231,46.947,39
326,,17,0.01,2.581,0.4952564102564102,19.314999999999998,39
326,,24,0.004,7.449,0.9413846153846152,36.71399999999999,39
326,,31,0.01,7.627,1.0467179487179485,40.821999999999996,39
326,,39,0.049,4.047,1.151153846153846,44.89499999999999,39
326,,46,0.014,3.714,0.8144358974358976,31.763000000000005,39
326,A,1,0.025,0.025,0.025,0.025,1
326,A,17,0.109,0.109,0.109,0.109,1
326,A,24,0.049,0.049,0.049,0.049,1
326,A,31,0.043,0.043,0.043,0.043,1
326,A,39,0.109,0.109,0.109,0.109,1
326,A,46,0.048,0.048,0.048,0.048,1
326,C,1,0.123,0.698,0.29475,1.179,4
326,C,17,0.034,6.132,1.6454999999999997,6.581999999999999,4
326,C,24,0.207,4.044,1.5019999999999998,6.007999999999999,4
326,C,31,0.079,1.398,0.55925,2.237,4
326,C,39,0.136,1.805,0.8707499999999999,3.4829999999999997,4
326,C,46,0.201,0.582,0.41150000000000003,1.6460000000000001,4
326,E,1,0.24,0.315,0.2786666666666667,0.8360000000000001,3
326,E,17,0.016,1.478,0.6213333333333333,1.8639999999999999,3
326,E,24,0.108,2.391,1.11,3.33,3
326,E,31,0.115,1.522,0.8450000000000001,2.535,3
326,E,39,0.67,2.069,1.1763333333333332,3.529,3
326,E,46,0.411,0.536,0.48700000000000004,1.461,3
326,G,1,0.226,0.791,0.385,2.31,6
326,G,17,0.074,1.038,0.4163333333333333,2.4979999999999998,6
326,G,24,0.208,1.209,0.5595,3.357,6
326,G,31,0.334,1.428,0.6289999999999999,3.7739999999999996,6
326,G,39,0.41,1.861,1.1675,7.005,6
326,G,46,0.129,2.034,0.7311666666666666,4.387,6
326,H,1,0.459,0.837,0.6836666666666668,2.051,3
326,H,17,0.126,0.669,0.363,1.089,3
326,H,24,0.475,0.753,0.593,1.779,3
326,H,31,0.025,0.687,0.44133333333333336,1.324,3
326,H,39,0.856,1.22,0.991,2.973,3
326,H,46,0.221,0.397,0.2853333333333333,0.856,3
326,I,1,0.004,0.903,0.34969230769230764,9.091999999999999,26
326,I,17,0.006,2.0,0.3465384615384616,9.010000000000002,26
326,I,24,0.009,3.357,0.786923076923077,20.46,26
326,I,31,0.009,2.192,0.5631538461538461,14.642,26
326,I,39,0.097,3.232,0.8319615384615384,21.631,26
326,I,46,0.098,1.136,0.5752692307692309,14.957000000000003,26
326,J,1,0.173,0.173,0.173,0.173,1
326,J,17,0.277,0.277,0.277,0.277,1
326,J,24,0.629,0.629,0.629,0.629,1
326,J,31,2.371,2.371,2.371,2.371,1
326,J,39,0.866,0.866,0.866,0.866,1
326,J,46,0.225,0.225,0.225,0.225,1
326,K,1,0.02,4.845,0.5464166666666667,6.557,12
326,K,17,0.028,0.28,0.12125000000000001,1.455,12
326,K,24,0.025,0.63,0.1835833333333333,2.2029999999999994,12
326,K,31,0.024,3.366,0.47475,5.697,12
326,K,39,0.036,0.988,0.33083333333333337,3.97,12
326,K,46,0.063,1.122,0.3575833333333333,4.2909999999999995,12
326,M,1,0.32,1.153,0.7365,1.473,2
326,M,17,0.184,0.331,0.2575,0.515,2
326,M,24,0.221,0.334,0.2775,0.555,2
326,M,31,0.213,0.495,0.354,0.708,2
326,M,39,0.738,2.828,1.783,3.566,2
326,M,46,0.503,1.335,0.919,1.838,2
326,O,1,0.865,0.865,0.865,0.865,1
326,O,17,0.217,0.217,0.217,0.217,1
326,O,24,1.183,1.183,1.183,1.183,1
326,O,31,1.607,1.607,1.607,1.607,1
326,O,39,3.62,3.62,3.62,3.62,1
326,O,46,1.103,1.103,1.103,1.103,1
327,,1,0.021,11.552,1.1139743589743591,43.44500000000001,39
327,,17,0.021,4.96,0.828794871794872,32.32300000000001,39
327,,24,0.033,8.922,1.368,53.352000000000004,39
327,,31,0.004,11.228,1.2718717948717948,49.603,39
327,,39,0.045,3.496,1.0071538461538458,39.27899999999999,39
327,,46,0.027,4.404,0.7242564102564102,28.246,39
327,A,1,0.054,0.054,0.054,0.054,1
327,A,17,0.025,0.025,0.025,0.025,1
327,A,24,0.117,0.117,0.117,0.117,1
327,A,31,0.026,0.026,0.026,0.026,1
327,A,39,0.052,0.052,0.052,0.052,1
327,A,46,0.119,0.119,0.119,0.119,1
327,C,1,0.201,1.618,0.6072500000000001,2.4290000000000003,4
327,C,17,0.035,1.684,0.4895,1.958,4
327,C,24,0.047,0.54,0.22125000000000003,0.8850000000000001,4
327,C,31,0.065,0.935,0.30825,1.233,4
327,C,39,0.977,1.694,1.41175,5.647,4
327,C,46,0.324,0.872,0.55825,2.233,4
327,E,1,0.016,0.279,0.11333333333333334,0.34,3
327,E,17,0.612,2.441,1.3479999999999999,4.044,3
327,E,24,0.12,1.464,0.6916666666666668,2.075,3
327,E,31,0.578,2.546,1.7596666666666667,5.279,3
327,E,39,0.119,1.076,0.5483333333333333,1.645,3
327,E,46,0.429,0.562,0.47466666666666674,1.4240000000000002,3
327,G,1,0.039,0.629,0.3458333333333334,2.075,6
327,G,17,0.331,2.984,1.2051666666666667,7.231000000000001,6
327,G,24,0.038,2.184,0.6585000000000001,3.9510000000000005,6
327,G,31,0.032,2.738,0.6201666666666666,3.721,6
327,G,39,0.417,2.212,1.4113333333333333,8.468,6
327,G,46,0.489,1.829,1.115,6.6899999999999995,6
327,H,1,0.08,0.408,0.19299999999999998,0.579,3
327,H,17,0.192,0.526,0.3443333333333333,1.033,3
327,H,24,0.268,0.801,0.44700000000000006,1.3410000000000002,3
327,H,31,0.373,1.008,0.6920000000000001,2.076,3
327,H,39,0.761,3.46,2.278,6.834,3
327,H,46,0.201,0.84,0.5356666666666666,1.607,3
327,I,1,0.037,1.009,0.30342307692307696,7.889000000000001,26
327,I,17,0.02,2.538,0.4269230769230768,11.099999999999996,26
327,I,24,0.009,2.421,0.4144230769230769,10.774999999999999,26
327,I,31,0.009,2.866,0.47084615384615397,12.242000000000003,26
327,I,39,0.097,3.652,1.2219230769230771,31.770000000000003,26
327,I,46,0.101,1.408,0.6353076923076924,16.518,26
327,J,1,0.168,0.168,0.168,0.168,1
327,J,17,0.174,0.174,0.174,0.174,1
327,J,24,1.457,1.457,1.457,1.457,1
327,J,31,0.28,0.28,0.28,0.28,1
327,J,39,0.494,0.494,0.494,0.494,1
327,J,46,0.251,0.251,0.251,0.251,1
327,K,1,0.013,5.658,0.574,6.888,12
327,K,17,0.047,0.682,0.17016666666666666,2.042,12
327,K,24,0.037,0.4,0.15475000000000003,1.8570000000000002,12
327,K,31,0.024,0.433,0.11333333333333333,1.3599999999999999,12
327,K,39,0.014,1.588,0.36741666666666667,4.409,12
327,K,46,0.027,0.703,0.3273333333333333,3.928,12
327,M,1,0.175,0.99,0.5825,1.165,2
327,M,17,0.653,0.783,0.718,1.436,2
327,M,24,0.194,0.212,0.203,0.406,2
327,M,31,0.148,0.195,0.17149999999999999,0.34299999999999997,2
327,M,39,0.569,2.75,1.6595,3.319,2
327,M,46,0.506,1.427,0.9665,1.933,2
327,O,1,0.988,0.988,0.988,0.988,1
327,O,17,2.833,2.833,2.833,2.833,1
327,O,24,0.102,0.102,0.102,0.102,1
327,O,31,0.198,0.198,0.198,0.198,1
327,O,39,2.197,2.197,2.197,2.197,1
327,O,46,0.956,0.956,0.956,0.956,1
328,,1,0.048,11.406,1.2011538461538458,46.844999999999985,39
328,,17,0.021,3.523,0.6844102564102563,26.691999999999997,39
328,,24,0.021,10.073,1.4359743589743592,56.00300000000001,39
328,,31,0.046,12.072,1.4671025641025641,57.217,39
328,,39,0.022,4.734,1.0586410256410257,41.287,39
328,,46,0.047,4.594,0.7772564102564103,30.313000000000002,39
328,A,1,0.025,0.025,0.025,0.025,1
328,A,17,0.098,0.098,0.098,0.098,1
328,A,24,0.083,0.083,0.083,0.083,1
328,A,31,0.036,0.036,0.036,0.036,1
328,A,39,0.07,0.07,0.07,0.07,1
328,A,46,0.118,0.118,0.118,0.118,1
328,C,1,0.072,0.43,0.227,0.908,4
328,C,17,0.112,1.349,0.446,1.784,4
328,C,24,0.091,1.181,0.37575000000000003,1.5030000000000001,4
328,C,31,0.019,1.451,0.75025,3.001,4
328,C,39,0.121,1.857,0.8624999999999999,3.4499999999999997,4
328,C,46,0.301,1.123,0.6480000000000001,2.5920000000000005,4
328,E,1,0.118,0.154,0.13533333333333333,0.406,3
328,E,17,0.0,0.521,0.23933333333333331,0.718,3
328,E,24,0.1,0.645,0.4343333333333333,1.303,3
328,E,31,0.456,4.18,2.7613333333333334,8.284,3
328,E,39,0.687,2.066,1.157,3.471,3
328,E,46,0.278,0.498,0.37833333333333335,1.135,3
328,G,1,0.059,0.653,0.3388333333333333,2.033,6
328,G,17,0.045,1.064,0.5838333333333333,3.503,6
328,G,24,0.172,0.693,0.42449999999999993,2.5469999999999997,6
328,G,31,0.238,2.163,0.8358333333333331,5.014999999999999,6
328,G,39,0.606,1.607,1.1088333333333333,6.6530000000000005,6
328,G,46,0.164,1.595,0.664,3.984,6
328,H,1,0.042,0.538,0.26133333333333336,0.784,3
328,H,17,0.89,1.394,1.1483333333333334,3.4450000000000003,3
328,H,24,0.247,3.603,1.4256666666666666,4.277,3
328,H,31,0.423,0.472,0.445,1.335,3
328,H,39,0.717,2.126,1.1963333333333332,3.589,3
328,H,46,0.311,0.594,0.484,1.452,3
328,I,1,0.023,1.753,0.40873076923076923,10.627,26
328,I,17,0.032,1.526,0.4113461538461539,10.695000000000002,26
328,I,24,0.022,3.115,0.5861153846153845,15.238999999999997,26
328,I,31,0.012,2.222,0.5165384615384615,13.429999999999998,26
328,I,39,0.096,2.627,0.9977307692307692,25.941,26
328,I,46,0.0,1.401,0.5837692307692308,15.178,26
328,J,1,0.179,0.179,0.179,0.179,1
328,J,17,0.128,0.128,0.128,0.128,1
328,J,24,0.909,0.909,0.909,0.909,1
328,J,31,0.107,0.107,0.107,0.107,1
328,J,39,0.757,0.757,0.757,0.757,1
328,J,46,0.444,0.444,0.444,0.444,1
328,K,1,0.03,4.793,0.5350833333333334,6.421,12
328,K,17,0.015,0.818,0.21025000000000002,2.523,12
328,K,24,0.017,0.375,0.16891666666666663,2.0269999999999997,12
328,K,31,0.014,1.017,0.24099999999999996,2.8919999999999995,12
328,K,39,0.075,1.279,0.32858333333333334,3.943,12
328,K,46,0.048,0.792,0.32558333333333334,3.907,12
328,M,1,0.312,1.131,0.7215,1.443,2
328,M,17,0.456,0.809,0.6325000000000001,1.2650000000000001,2
328,M,24,0.29,1.589,0.9395,1.879,2
328,M,31,0.143,0.467,0.305,0.61,2
328,M,39,0.426,5.096,2.761,5.522,2
328,M,46,0.507,1.727,1.117,2.234,2
328,O,1,0.241,0.241,0.241,0.241,1
328,O,17,0.897,0.897,0.897,0.897,1
328,O,24,0.47,0.47,0.47,0.47,1
328,O,31,5.67,5.67,5.67,5.67,1
328,O,39,3.315,3.315,3.315,3.315,1
328,O,46,1.01,1.01,1.01,1.01,1
329,,1,0.049,14.75,1.21174358974359,47.25800000000001,39
329,,17,0.019,3.899,0.7338205128205126,28.618999999999993,39
329,,24,0.01,9.727,1.2934358974358975,50.444,39
329,,31,0.004,10.883,1.4294871794871795,55.75,39
329,,39,0.022,6.856,1.2034615384615388,46.93500000000002,39
329,,46,0.021,3.395,0.7055384615384614,27.516,39
329,A,1,0.025,0.025,0.025,0.025,1
329,A,17,0.093,0.093,0.093,0.093,1
329,A,24,0.094,0.094,0.094,0.094,1
329,A,31,0.067,0.067,0.067,0.067,1
329,A,39,0.025,0.025,0.025,0.025,1
329,A,46,0.115,0.115,0.115,0.115,1
329,C,1,0.218,0.612,0.39225,1.569,4
329,C,17,0.095,1.937,0.7235,2.894,4
329,C,24,0.023,0.938,0.33499999999999996,1.3399999999999999,4
329,C,31,0.075,0.505,0.2955,1.182,4
329,C,39,0.285,1.979,0.8722500000000001,3.4890000000000003,4
329,C,46,0.315,0.915,0.55525,2.221,4
329,E,1,0.092,0.159,0.124,0.372,3
329,E,17,0.669,1.104,0.8486666666666668,2.5460000000000003,3
329,E,24,0.0,0.154,0.082,0.246,3
329,E,31,1.798,2.884,2.1743333333333332,6.523,3
329,E,39,0.8,1.667,1.306,3.918,3
329,E,46,0.213,1.063,0.5573333333333333,1.672,3
329,G,1,0.079,2.324,0.5876666666666667,3.526,6
329,G,17,0.305,1.668,0.9201666666666667,5.521,6
329,G,24,0.031,2.281,0.5871666666666667,3.523,6
329,G,31,0.032,1.918,0.9691666666666667,5.815,6
329,G,39,0.422,2.002,1.01,6.06,6
329,G,46,0.283,2.457,1.099,6.594,6
329,H,1,0.057,0.446,0.19799999999999998,0.594,3
329,H,17,0.185,1.715,0.9123333333333333,2.737,3
329,H,24,0.29,1.022,0.5583333333333333,1.675,3
329,H,31,0.304,0.591,0.4583333333333333,1.375,3
329,H,39,0.887,2.223,1.3356666666666666,4.007,3
329,H,46,0.186,0.673,0.48566666666666664,1.4569999999999999,3
329,I,1,0.004,1.521,0.3633846153846153,9.447999999999999,26
329,I,17,0.004,3.084,0.4768461538461538,12.398,26
329,I,24,0.009,1.949,0.3476923076923075,9.039999999999996,26
329,I,31,0.009,2.281,0.38488461538461544,10.007000000000001,26
329,I,39,0.094,2.559,0.9745000000000001,25.337000000000003,26
329,I,46,0.099,1.75,0.6385000000000001,16.601000000000003,26
329,J,1,0.138,0.138,0.138,0.138,1
329,J,17,0.097,0.097,0.097,0.097,1
329,J,24,0.296,0.296,0.296,0.296,1
329,J,31,0.18,0.18,0.18,0.18,1
329,J,39,0.495,0.495,0.495,0.495,1
329,J,46,0.262,0.262,0.262,0.262,1
329,K,1,0.017,5.26,0.5709166666666666,6.851,12
329,K,17,0.025,0.323,0.16091666666666665,1.9309999999999998,12
329,K,24,0.011,1.291,0.25125,3.0149999999999997,12
329,K,31,0.024,0.254,0.11291666666666667,1.355,12
329,K,39,0.011,1.74,0.5349166666666666,6.419,12
329,K,46,0.027,0.766,0.31958333333333333,3.835,12
329,M,1,0.189,0.58,0.38449999999999995,0.7689999999999999,2
329,M,17,0.604,0.785,0.6945,1.389,2
329,M,24,0.179,0.408,0.2935,0.587,2
329,M,31,0.369,0.593,0.481,0.962,2
329,M,39,0.568,4.529,2.5484999999999998,5.0969999999999995,2
329,M,46,1.078,1.855,1.4665,2.933,2
329,O,1,0.204,0.204,0.204,0.204,1
329,O,17,1.095,1.095,1.095,1.095,1
329,O,24,0.205,0.205,0.205,0.205,1
