"meterID","mean","max","ToUmax","TEC","MDM","LF","Var","SD","IQR","Range","MORNMAX","MORNPEAK","MORNRANGE","WDay.Area","WDay.MidPoint","WDay.Centroid","WDay.AM.Slope","WEnd.Area","WEnd.MidPoint","WEnd.Centroid","WEnd.AM.Slope","Class"
"2366","-0.276081081969585","-0.16655883832938","-0.191489361702128","-0.276081081969584","-0.185649617193068","-0.388500975368984","-0.649998488367907","-0.177012308862442","-0.215927419354839","-0.16655883832938","-0.327759173686197","-0.362333332810886","-0.144142520722972","-0.274537023124137","-0.274537023124137","0.333333333333333","-0.100699746173725","-0.2743419745234","-0.274341974523398","0.354838709677419","-0.352219309836883","I"
"2367","-0.81296619661612","-0.206958522032924","0.617021276595745","-0.81296619661612","-0.430583944802545","-0.873998048731604","-0.875796820893535","-0.519073333424883","-0.859677419354839","-0.206958522032924","-0.623004929102625","-0.521976480471705","-0.367928394049951","-0.843109518367002","-0.843109518367003","0.818181818181818","-0.115088707850226","-0.726743338344472","-0.726743338344472","0.612903225806452","-0.679938478868358","K"
"2369","-0.334576276866256","0.0140176838473149","0.148936170212766","-0.334576276866255","-0.20809806864646","-0.431055131161325","-0.747575765881302","-0.304590999254339","-0.495967741935484","0.0140176838473149","-0.464920253706721","-0.488084285362751","-0.273619743968244","-0.328238326862317","-0.328238326862319","0.393939393939394","-0.124946230203685","-0.314088882465844","-0.314088882465844","0.419354838709677","-0.436908346511276","M"
"2370","-0.274205849858842","0.0449284738695994","0.106382978723404","-0.274205849858841","0.0431666076099531","-0.560019385443092","-0.558250415675099","-0.0725335289756887","-0.216935483870968","0.0351520379555745","-0.651165979438276","-0.682287315661034","-0.403751116991602","-0.238297560709868","-0.238297560709869","0.454545454545455","-0.227622734690795","-0.295949926220223","-0.295949926220225","0.354838709677419","-0.496360721790179","B"
"2371","-0.468262733136751","-0.215441017899504","0.404255319148936","-0.46826273313675","-0.225002886479728","-0.566124793810072","-0.69090230098596","-0.227999404711721","-0.436895161290323","-0.22262957371864","-0.665991453583459","-0.666814519225795","-0.415177755945358","-0.466534916409346","-0.466534916409349","0.575757575757576","-0.269446606181803","-0.462018873033095","-0.462018873033093","0.483870967741935","-0.641769382405823","B"
"2373","-0.481099000759935","-0.210552799942492","0.787234042553191","-0.481099000759934","-0.259970299118926","-0.552480100029938","-0.801797647155596","-0.386424617001166","-0.549798387096774","-0.213859535619294","-0.499886207983535","-0.470736948354524","-0.255873771309238","-0.460157502605988","-0.460157502605987","0.454545454545455","-0.216120102843971","-0.49194146237847","-0.49194146237847","0.419354838709677","-0.682689599896021","I"
"2374","0.0329091941411863","0.0729638415642297","0.404255319148936","0.0329091941411905","0.0558352676065299","-0.310883873385951","-0.484970750684771","0.00330971398668267","-0.0383064516129034","0.0588742721587232","-0.151340554767887","-0.193188960272591","0.0080744299022959","-0.00155656979782515","-0.00155656979782903","0.515151515151515","0.176709715340236","0.135400428814804","0.135400428814804","0.483870967741935","-0.246593592270867","M"
"2375","-0.521497140013867","-0.242613758895838","0.531914893617021","-0.521497140013867","-0.214538302590666","-0.633722040674267","-0.712649921611457","-0.256486031611536","-0.544354838709677","-0.247645747969233","-0.53392203621272","-0.490729958010918","-0.284984670678787","-0.512311948174748","-0.512311948174749","0.515151515151515","-0.203277741110334","-0.521634916847652","-0.521634916847652","0.548387096774194","-0.45079392587137","G"
"2377","-0.815268904869962","-0.188699590252318","0.531914893617021","-0.815268904869962","-0.65305708063431","-0.686190559448136","-0.929910077749632","-0.644361189719248","-0.857258064516129","-0.196031917187837","-0.74359619524731","-0.686337326397324","-0.47473994460709","-0.824781633201631","-0.824781633201632","0.272727272727273","-0.275314491739974","-0.777797234744455","-0.777797234744454","0.548387096774194","-0.689762363797847","K"
"2379","-0.74897012290655","-0.325569693048667","0.0638297872340425","-0.748970122906549","-0.359150538875905","-0.821200101911885","-0.89225071672218","-0.553624603564656","-0.759677419354839","-0.325569693048667","-0.622688290448113","-0.583406867777494","-0.346701850873598","-0.705124367821964","-0.705124367821966","0.151515151515152","-0.00504697263733067","-0.828103089379414","-0.828103089379415","0.419354838709677","-0.486103589454759","I"
"2381","-0.23794715584671","-0.0180432751060313","0.829787234042553","-0.237947155846709","0.0639317437124507","-0.542067096151666","-0.433662842318768","0.0532389792415053","-0.144354838709677","-0.0317015311623896","-0.019350297060774","0.0563851146432039","0.119373694786056","-0.287388883653314","-0.287388883653317","0.757575757575758","0.452526605787765","-0.089326127559036","-0.0893261275590377","0.612903225806452","-0.148744665641315","C"
"2382","-0.791965887594666","-0.523254978074905","-0.148936170212766","-0.791965887594666","-0.603992499134056","-0.695539771946206","-0.930761885123106","-0.646665802022492","-0.843548387096774","-0.528574509381065","-0.616262222040031","-0.535596679116584","-0.352932318948622","-0.799904776024632","-0.799904776024632","0.333333333333333","-0.0959844223564145","-0.732742372376513","-0.732742372376514","0.290322580645161","-0.663984143144943","I"
"2383","-0.882244479873626","-0.65782474300913","0.148936170212766","-0.882244479873626","-0.819982402427032","-0.563652711697995","-0.978576551081898","-0.81315790374471","-0.84758064516129","-0.661706563151463","-0.865722593440208","-0.793477664598298","-0.569228794438987","-0.886356441687694","-0.886356441687694","0.757575757575758","-0.307464725371791","-0.876857735814838","-0.876857735814838","0.806451612903226","-0.690076468167147","K"
"2387","-0.691289158182717","-0.142549061893466","0.74468085106383","-0.691289158182716","-0.194491402271759","-0.832305058364981","-0.845978923339919","-0.461844756799187","-0.863709677419355","-0.15706994464812","-0.469972336524694","-0.423083493855238","-0.254348244656955","-0.674806664611246","-0.674806664611247","0.212121212121212","-0.119853286442788","-0.713892491643329","-0.71389249164333","0.096774193548387","-0.500086649481187","H"
"2389","-0.617618295088128","0.208396233196751","0.74468085106383","-0.617618295088128","0.0735029123585125","-0.85982050970239","-0.639105630641792","-0.163943744162404","-0.654838709677419","0.208396233196751","-0.539319028993641","-0.438775718116746","-0.273908557266494","-0.642065055656176","-0.642065055656176","0.757575757575758","-0.244490853388236","-0.584778755760873","-0.584778755760871","0.354838709677419","-0.57621904988844","K"
