"meterID","kwh","time","day"
1000,0.218,33,361
1000,0.263,34,361
1000,0.414,35,361
1000,0.458,36,361
1000,0.839,37,361
1000,1.367,38,361
1000,1.286,39,361
1000,0.516,40,361
1000,0.641,41,361
1000,0.611,42,361
1000,0.539,43,361
1000,0.824,44,361
1000,0.565,45,361
1000,0.467,46,361
1000,0.463,47,361
1000,0.382,48,361
1000,0.055,1,362
1000,0.052,2,362
1000,0.114,3,362
1000,0.026,4,362
1000,0.025,5,362
1000,0.024,6,362
1000,0.024,7,362
1000,0.024,8,362
1000,0.024,9,362
1000,0.024,10,362
1000,0.024,11,362
1000,0.055,12,362
1000,0.024,13,362
1000,0.024,14,362
1000,0.024,15,362
1000,0.065,16,362
1000,0.072,17,362
1000,0.073,18,362
1000,0.639,19,362
1000,0.826,20,362
1000,0.408,21,362
1000,0.435,22,362
1000,0.612,23,362
1000,0.452,24,362
1000,0.414,25,362
1000,0.483,26,362
1000,0.489,27,362
1000,0.459,28,362
1000,0.404,29,362
1000,0.402,30,362
1000,0.405,31,362
1000,0.649,32,362
1000,0.464,33,362
1000,0.463,34,362
1000,0.466,35,362
1000,0.456,36,362
1000,0.452,37,362
1000,1.636,38,362
1000,1.308,39,362
1000,0.847,40,362
1000,1.196,41,362
1000,1.126,42,362
1000,0.466,43,362
1000,0.545,44,362
1000,0.36,45,362
1000,0.182,46,362
1000,0.141,47,362
1000,0.134,48,362
1000,0.108,1,363
1000,0.025,2,363
1000,0.024,3,363
1000,0.025,4,363
1000,0.024,5,363
1000,0.031,6,363
1000,0.099,7,363
1000,0.118,8,363
1000,0.057,9,363
1000,0.024,10,363
1000,0.024,11,363
1000,0.064,12,363
1000,0.105,13,363
1000,0.108,14,363
1000,0.145,15,363
1000,0.557,16,363
1000,1.04,17,363
1000,0.341,18,363
1000,0.316,19,363
1000,0.312,20,363
1000,0.308,21,363
1000,0.307,22,363
1000,0.309,23,363
1000,0.315,24,363
1000,0.312,25,363
1000,0.342,26,363
1000,0.309,27,363
1000,0.306,28,363
1000,0.307,29,363
1000,0.306,30,363
1000,0.345,31,363
1000,0.396,32,363
1000,0.316,33,363
1000,0.298,34,363
1000,0.302,35,363
1000,1.123,36,363
1000,1.11,37,363
1000,0.858,38,363
1000,0.462,39,363
1000,0.682,40,363
1000,0.517,41,363
1000,0.551,42,363
1000,0.553,43,363
1000,0.227,44,363
1000,0.064,45,363
1000,0.024,46,363
1000,0.024,47,363
1000,0.024,48,363
1000,0.024,1,364
1000,0.024,2,364
1000,0.024,3,364
1000,0.052,4,364
1000,0.024,5,364
1000,0.024,6,364
1000,0.024,7,364
1000,0.024,8,364
1000,0.024,9,364
1000,0.037,10,364
1000,0.11,11,364
1000,0.13,12,364
1000,0.105,13,364
1000,0.098,14,364
1000,0.111,15,364
1000,0.145,16,364
1000,0.122,17,364
1000,0.071,18,364
1000,0.072,19,364
1000,0.49,20,364
1000,0.276,21,364
1000,0.152,22,364
1000,0.164,23,364
1000,0.196,24,364
1000,0.269,25,364
1000,1.554,26,364
1000,1.181,27,364
1000,1.468,28,364
1000,0.717,29,364
1000,0.466,30,364
1000,0.4,31,364
1000,0.397,32,364
1000,0.576,33,364
1000,0.703,34,364
1000,0.488,35,364
1000,0.398,36,364
1000,0.453,37,364
1000,0.45,38,364
1000,1.196,39,364
1000,1.095,40,364
1000,0.474,41,364
1000,0.771,42,364
1000,0.467,43,364
1000,0.507,44,364
1000,0.558,45,364
1000,0.487,46,364
1000,0.244,47,364
1000,0.081,48,364
1000,0.079,1,365
1000,0.114,2,365
1000,0.058,3,365
1000,0.105,4,365
1000,0.111,5,365
1000,0.102,6,365
1000,0.024,7,365
1000,0.024,8,365
1000,0.024,9,365
1000,0.025,10,365
1000,0.025,11,365
1000,0.024,12,365
1000,0.024,13,365
1000,0.039,14,365
1000,0.042,15,365
1000,0.099,16,365
1000,0.155,17,365
1000,0.146,18,365
1000,0.301,19,365
1000,0.653,20,365
1000,0.486,21,365
1000,0.452,22,365
1000,0.411,23,365
1000,1.98,24,365
1000,1.171,25,365
1000,0.455,26,365
1000,0.317,27,365
1000,0.157,28,365
1000,0.246,29,365
1000,0.321,30,365
1000,0.183,31,365
1000,0.184,32,365
1000,0.254,33,365
1000,0.276,34,365
1000,0.284,35,365
1000,0.468,36,365
1000,1.809,37,365
1000,0.855,38,365
1000,0.577,39,365
1000,0.474,40,365
1000,1.618,41,365
1000,0.972,42,365
1000,0.466,43,365
1000,0.543,44,365
1000,0.766,45,365
1000,0.558,46,365
1000,0.468,47,365
1000,0.461,48,365
1000,0.452,1,366
1000,0.231,2,366
1000,0.131,3,366
1000,0.031,4,366
1000,0.024,5,366
1000,0.024,6,366
1000,0.024,7,366
1000,0.024,8,366
1000,0.024,9,366
1000,0.024,10,366
1000,0.054,11,366
1000,0.024,12,366
1000,0.024,13,366
1000,0.024,14,366
1000,0.102,15,366
1000,0.105,16,366
1000,0.108,17,366
1000,0.084,18,366
1000,0.073,19,366
1000,0.065,20,366
1000,0.903,21,366
1000,1.725,22,366
1000,0.434,23,366
1000,0.636,24,366
1000,0.411,25,366
1000,0.446,26,366
1000,0.463,27,366
1000,0.46,28,366
1000,0.517,29,366
1000,0.696,30,366
1000,0.559,31,366
1000,0.618,32,366
1000,0.994,33,366
1000,0.553,34,366
1000,0.643,35,366
1000,0.468,36,366
1000,0.49,37,366
1000,0.473,38,366
1000,0.415,39,366
1000,0.373,40,366
1000,0.375,41,366
1000,0.372,42,366
1000,0.366,43,366
1000,0.443,44,366
1000,0.455,45,366
1000,0.46,46,366
1000,0.382,47,366
1000,0.377,48,366
7444,0.417,1,195
7444,0.461,2,195
7444,0.431,3,195
7444,0.461,4,195
7444,0.454,5,195
7444,0.387,6,195
7444,0.481,7,195
7444,0.382,8,195
7444,0.444,9,195
7444,0.356,10,195
7444,0.627,11,195
7444,0.632,12,195
7444,1.142,13,195
7444,0.505,14,195
7444,1.021,15,195
7444,1.762,16,195
7444,1.191,17,195
7444,1.735,18,195
7444,0.808,19,195
7444,0.756,20,195
7444,0.497,21,195
7444,3.637,22,195
7444,2.019,23,195
7444,1.932,24,195
7444,0.878,25,195
7444,1.057,26,195
7444,0.793,27,195
7444,2.179,28,195
7444,2.973,29,195
7444,1.294,30,195
7444,1.464,31,195
7444,2.473,32,195
7444,1.653,33,195
7444,2.089,34,195
7444,2.415,35,195
7444,1.559,36,195
7444,0.539,37,195
7444,0.596,38,195
7444,0.489,39,195
7444,0.549,40,195
7444,0.968,41,195
7444,1.378,42,195
7444,0.896,43,195
7444,0.964,44,195
7444,1.005,45,195
7444,0.883,46,195
7444,0.602,47,195
7444,0.706,48,195
7444,0.606,1,196
7444,0.787,2,196
7444,0.64,3,196
7444,0.6,4,196
7444,0.562,5,196
7444,0.594,6,196
7444,0.54,7,196
7444,0.575,8,196
7444,0.563,9,196
7444,0.558,10,196
7444,0.305,11,196
7444,0.738,12,196
7444,0.96,13,196
7444,0.551,14,196
7444,0.843,15,196
7444,0.83,16,196
7444,0.684,17,196
7444,0.699,18,196
7444,0.576,19,196
7444,0.693,20,196
7444,0.644,21,196
7444,0.455,22,196
7444,0.461,23,196
7444,0.79,24,196
7444,0.55,25,196
7444,0.481,26,196
7444,0.545,27,196
7444,0.352,28,196
7444,0.317,29,196
7444,0.26,30,196
7444,0.315,31,196
7444,0.249,32,196
7444,0.328,33,196
7444,0.236,34,196
7444,0.327,35,196
7444,0.384,36,196
7444,0.847,37,196
7444,1.785,38,196
7444,0.947,39,196
7444,0.873,40,196
7444,0.822,41,196
7444,2.455,42,196
7444,3.958,43,196
7444,0.782,44,196
7444,1.517,45,196
7444,0.633,46,196
7444,0.716,47,196
7444,0.649,48,196
7444,0.74,1,197
7444,0.637,2,197
7444,0.655,3,197
7444,0.359,4,197
7444,0.389,5,197
7444,0.3,6,197
7444,0.399,7,197
7444,0.299,8,197
7444,0.361,9,197
7444,0.328,10,197
7444,0.36,11,197
7444,0.603,12,197
7444,0.266,13,197
7444,0.574,14,197
7444,1.072,15,197
7444,1.458,16,197
7444,0.806,17,197
7444,0.522,18,197
7444,0.477,19,197
7444,0.426,20,197
7444,0.74,21,197
7444,0.419,22,197
7444,0.705,23,197
7444,0.523,24,197
7444,1.495,25,197
7444,0.629,26,197
7444,0.34,27,197
7444,0.842,28,197
7444,0.565,29,197
7444,0.509,30,197
7444,0.873,31,197
7444,0.506,32,197
7444,0.507,33,197
7444,0.482,34,197
7444,0.543,35,197
7444,0.469,36,197
7444,0.714,37,197
7444,0.727,38,197
7444,0.513,39,197
7444,0.567,40,197
7444,0.913,41,197
7444,0.564,42,197
7444,0.658,43,197
7444,0.666,44,197
7444,0.843,45,197
7444,0.53,46,197
7444,0.816,47,197
7444,0.618,48,197
7444,0.484,1,198
7444,0.466,2,198
7444,0.493,3,198
7444,0.475,4,198
7444,0.525,5,198
7444,0.612,6,198
7444,0.555,7,198
7444,0.62,8,198
7444,0.421,9,198
7444,0.79,10,198
7444,0.514,11,198
7444,0.652,12,198
7444,1.268,13,198
7444,0.659,14,198
7444,0.83,15,198
7444,0.795,16,198
7444,0.599,17,198
7444,0.595,18,198
7444,0.554,19,198
7444,0.495,20,198
7444,0.601,21,198
7444,0.526,22,198
7444,0.45,23,198
7444,1.545,24,198
7444,1.526,25,198
7444,0.594,26,198
7444,1.773,27,198
7444,0.666,28,198
7444,0.89,29,198
7444,0.857,30,198
7444,0.589,31,198
7444,1.38,32,198
7444,0.557,33,198
7444,0.588,34,198
7444,1.159,35,198
7444,1.941,36,198
7444,3.155,37,198
7444,1.934,38,198
7444,0.897,39,198
7444,1.003,40,198
7444,0.97,41,198
7444,0.879,42,198
7444,0.891,43,198
7444,0.738,44,198
7444,1.02,45,198
7444,0.714,46,198
7444,0.346,47,198
7444,0.395,48,198
7444,0.341,1,199
7444,0.396,2,199
7444,0.316,3,199
7444,0.403,4,199
7444,0.328,5,199
7444,0.493,6,199
7444,0.448,7,199
7444,0.501,8,199
7444,0.442,9,199
7444,0.661,10,199
7444,0.526,11,199
7444,0.545,12,199
7444,0.721,13,199
7444,0.566,14,199
7444,0.669,15,199
7444,0.765,16,199
7444,0.99,17,199
7444,1.556,18,199
7444,0.818,19,199
7444,1.134,20,199
7444,0.731,21,199
7444,1.676,22,199
7444,1.026,23,199
7444,2.087,24,199
7444,2.477,25,199
7444,0.895,26,199
7444,1.227,27,199
7444,0.75,28,199
7444,0.747,29,199
7444,0.855,30,199
7444,0.936,31,199
7444,1.129,32,199
7444,0.823,33,199
7444,0.817,34,199
7444,0.676,35,199
7444,0.827,36,199
7444,0.955,37,199
7444,0.663,38,199
7444,1.598,39,199
7444,2.03,40,199
7444,1.137,41,199
7444,0.893,42,199
7444,0.642,43,199
7444,0.441,44,199
7444,0.516,45,199
7444,0.349,46,199
7444,0.431,47,199
7444,0.317,48,199
7444,0.409,1,200
7444,0.396,2,200
7444,0.389,3,200
7444,0.355,4,200
7444,0.354,5,200
7444,0.347,6,200
7444,0.36,7,200
7444,0.472,8,200
7444,0.436,9,200
7444,0.41,10,200
7444,0.307,11,200
7444,0.389,12,200
7444,0.468,13,200
7444,0.505,14,200
7444,0.764,15,200
7444,0.689,16,200
7444,0.541,17,200
7444,0.495,18,200
7444,1.675,19,200
7444,1.787,20,200
7444,1.37,21,200
7444,2.231,22,200
7444,0.972,23,200
7444,0.81,24,200
7444,2.014,25,200
7444,1.337,26,200
7444,0.999,27,200
7444,1.063,28,200
7444,0.718,29,200
7444,0.494,30,200
7444,0.584,31,200
7444,0.628,32,200
7444,0.51,33,200
7444,0.592,34,200
7444,0.537,35,200
7444,0.578,36,200
7444,0.548,37,200
7444,0.564,38,200
7444,0.534,39,200
7444,0.687,40,200
7444,3.366,41,200
7444,3.69,42,200
7444,1.835,43,200
7444,0.976,44,200
7444,0.837,45,200
7444,0.578,46,200
7444,0.511,47,200
7444,0.452,48,200
7444,0.518,1,201
7444,0.437,2,201
7444,0.588,3,201
7444,0.49,4,201
7444,0.555,5,201
7444,0.499,6,201
7444,0.623,7,201
7444,0.545,8,201
7444,0.546,9,201
7444,0.446,10,201
7444,0.489,11,201
7444,0.618,12,201
7444,0.655,13,201
7444,0.645,14,201
7444,0.739,15,201
7444,1.176,16,201
7444,1.49,17,201
7444,0.644,18,201
7444,0.547,19,201
7444,0.431,20,201
7444,0.545,21,201
7444,0.516,22,201
7444,1.364,23,201
7444,0.626,24,201
7444,0.638,25,201
7444,1.753,26,201
7444,0.747,27,201
7444,0.653,28,201
7444,0.808,29,201
7444,1.053,30,201
7444,0.63,31,201
7444,0.563,32,201
7444,0.588,33,201
7444,0.578,34,201
7444,0.485,35,201
7444,0.826,36,201
7444,0.614,37,201
7444,0.816,38,201
7444,1.802,39,201
7444,1.793,40,201
7444,0.733,41,201
7444,1.509,42,201
7444,0.982,43,201
7444,0.594,44,201
7444,0.847,45,201
7444,1.454,46,201
7444,0.685,47,201
7444,0.758,48,201
7444,0.569,1,202
7444,0.641,2,202
7444,0.559,3,202
7444,0.402,4,202
7444,0.482,5,202
7444,0.507,6,202
7444,0.63,7,202
7444,0.587,8,202
7444,0.565,9,202
7444,0.743,10,202
7444,0.476,11,202
7444,0.353,12,202
7444,0.621,13,202
7444,0.638,14,202
7444,0.715,15,202
7444,0.852,16,202
7444,0.577,17,202
7444,0.434,18,202
7444,0.538,19,202
7444,0.491,20,202
7444,0.385,21,202
7444,0.406,22,202
7444,0.948,23,202
7444,0.97,24,202
7444,0.496,25,202
7444,0.484,26,202
7444,1.029,27,202
7444,0.809,28,202
7444,0.483,29,202
7444,1.375,30,202
7444,2.849,31,202
7444,1.432,32,202
7444,1.721,33,202
7444,0.874,34,202
7444,0.586,35,202
7444,0.874,36,202
7444,0.756,37,202
7444,0.979,38,202
7444,1.152,39,202
7444,0.767,40,202
7444,0.675,41,202
7444,0.885,42,202
7444,1.06,43,202
7444,0.661,44,202
7444,0.541,45,202
7444,0.44,46,202
7444,0.531,47,202
7444,0.405,48,202
7444,0.467,1,203
7444,0.471,2,203
7444,0.629,3,203
7444,0.624,4,203
7444,0.746,5,203
7444,0.722,6,203
7444,0.666,7,203
7444,0.361,8,203
7444,0.454,9,203
7444,0.358,10,203
7444,0.415,11,203
7444,0.389,12,203
7444,0.597,13,203
7444,0.476,14,203
7444,0.686,15,203
7444,0.64,16,203
7444,0.786,17,203
7444,0.466,18,203
7444,0.528,19,203
7444,0.544,20,203
7444,0.923,21,203
7444,0.58,22,203
7444,0.404,23,203
7444,0.465,24,203
7444,0.681,25,203
7444,0.602,26,203
7444,0.464,27,203
7444,0.756,28,203
7444,0.665,29,203
7444,1.991,30,203
7444,3.744,31,203
7444,1.466,32,203
7444,1.714,33,203
7444,2.3,34,203
7444,0.806,35,203
7444,1.583,36,203
7444,0.692,37,203
7444,0.573,38,203
7444,0.643,39,203
7444,0.778,40,203
7444,1.244,41,203
7444,1.218,42,203
7444,0.726,43,203
7444,0.964,44,203
7444,0.651,45,203
7444,0.792,46,203
7444,0.719,47,203
7444,0.742,48,203
7444,0.518,1,204
7444,0.516,2,204
7444,0.505,3,204
7444,0.466,4,204
7444,0.435,5,204
7444,0.442,6,204
7444,0.456,7,204
7444,0.442,8,204
7444,0.425,9,204
7444,0.467,10,204
7444,0.404,11,204
7444,0.622,12,204
7444,0.417,13,204
7444,0.509,14,204
7444,0.854,15,204
7444,1.852,16,204
7444,0.847,17,204
7444,0.642,18,204
7444,0.303,19,204
7444,0.244,20,204
7444,0.336,21,204
7444,0.32,22,204
7444,0.276,23,204
7444,0.307,24,204
7444,0.25,25,204
7444,0.318,26,204
7444,0.248,27,204
7444,0.322,28,204
7444,0.208,29,204
7444,0.353,30,204
7444,0.232,31,204
7444,0.346,32,204
7444,0.46,33,204
7444,0.973,34,204
7444,1.735,35,204
7444,1.381,36,204
7444,1.418,37,204
7444,0.993,38,204
7444,2.076,39,204
7444,0.908,40,204
7444,0.901,41,204
7444,1.013,42,204
7444,0.731,43,204
7444,1.366,44,204
7444,0.832,45,204
7444,0.946,46,204
7444,0.716,47,204
7444,0.771,48,204
7444,0.602,1,205
7444,0.724,2,205
7444,0.585,3,205
7444,0.753,4,205
7444,0.616,5,205
7444,0.677,6,205
7444,0.524,7,205
7444,0.672,8,205
7444,0.439,9,205
7444,0.594,10,205
7444,0.475,11,205
7444,0.853,12,205
7444,1.301,13,205
7444,1.324,14,205
7444,0.784,15,205
7444,0.726,16,205
7444,0.718,17,205
7444,2.852,18,205
7444,1.555,19,205
7444,0.925,20,205
7444,1.875,21,205
7444,1.618,22,205
7444,0.653,23,205
7444,1.182,24,205
7444,2.706,25,205
7444,1.105,26,205
7444,1.77,27,205
7444,0.828,28,205
7444,1.675,29,205
7444,1.771,30,205
7444,0.733,31,205
7444,1.328,32,205
7444,0.729,33,205
7444,0.725,34,205
7444,0.626,35,205
7444,0.666,36,205
7444,0.618,37,205
7444,0.479,38,205
7444,0.741,39,205
7444,0.404,40,205
7444,0.934,41,205
7444,0.793,42,205
7444,1.003,43,205
7444,0.849,44,205
7444,0.652,45,205
7444,0.696,46,205
7444,0.722,47,205
7444,0.619,48,205
7444,0.48,1,206
7444,0.491,2,206
7444,0.467,3,206
7444,0.487,4,206
7444,0.45,5,206
7444,0.492,6,206
7444,0.46,7,206
7444,0.424,8,206
7444,0.446,9,206
7444,0.403,10,206
7444,0.443,11,206
7444,0.517,12,206
7444,0.31,13,206
7444,0.395,14,206
7444,0.771,15,206
7444,0.681,16,206
7444,1.022,17,206
7444,1.067,18,206
7444,1.206,19,206
7444,0.801,20,206
7444,0.738,21,206
7444,0.467,22,206
7444,0.895,23,206
7444,2.285,24,206
7444,0.95,25,206
7444,1.991,26,206
7444,2.346,27,206
7444,0.838,28,206
7444,1.47,29,206
7444,0.372,30,206
7444,0.446,31,206
7444,0.464,32,206
7444,0.843,33,206
7444,1.439,34,206
7444,0.801,35,206
7444,0.598,36,206
7444,1.056,37,206
7444,0.367,38,206
7444,0.29,39,206
7444,0.202,40,206
7444,0.349,41,206
7444,0.362,42,206
7444,0.431,43,206
7444,0.268,44,206
7444,0.264,45,206
7444,0.162,46,206
7444,0.256,47,206
7444,0.174,48,206
7444,0.81,1,207
7444,0.594,2,207
7444,0.626,3,207
7444,0.547,4,207
7444,0.671,5,207
7444,1.007,6,207
7444,0.634,7,207
7444,0.395,8,207
7444,0.468,9,207
7444,0.285,10,207
7444,0.359,11,207
7444,0.263,12,207
7444,0.332,13,207
7444,0.242,14,207
7444,0.502,15,207
7444,0.398,16,207
7444,0.435,17,207
7444,0.239,18,207
7444,0.703,19,207
7444,0.385,20,207
7444,0.529,21,207
7444,0.943,22,207
7444,1.742,23,207
7444,1.016,24,207
7444,0.731,25,207
7444,1.02,26,207
7444,1.196,27,207
7444,0.751,28,207
7444,0.313,29,207
7444,0.271,30,207
7444,0.294,31,207
7444,0.277,32,207
7444,0.309,33,207
7444,0.257,34,207
7444,0.319,35,207
7444,0.296,36,207
7444,0.794,37,207
7444,0.865,38,207
7444,0.964,39,207
7444,0.683,40,207
7444,0.88,41,207
7444,0.817,42,207
7444,0.87,43,207
7444,0.462,44,207
7444,0.791,45,207
7444,0.593,46,207
7444,0.387,47,207
7444,0.496,48,207
7444,0.349,1,208
7444,0.475,2,208
7444,0.403,3,208
7444,0.433,4,208
7444,0.448,5,208
7444,0.439,6,208
7444,0.48,7,208
7444,0.392,8,208
7444,0.446,9,208
7444,0.383,10,208
7444,0.449,11,208
7444,0.571,12,208
7444,0.309,13,208
7444,0.284,14,208
7444,1.553,15,208
7444,1.861,16,208
7444,0.831,17,208
7444,1.51,18,208
7444,0.55,19,208
7444,0.491,20,208
7444,0.374,21,208
7444,0.767,22,208
7444,1.633,23,208
7444,0.69,24,208
7444,0.824,25,208
7444,1.42,26,208
7444,1.22,27,208
7444,0.895,28,208
7444,0.838,29,208
7444,2,30,208
7444,0.697,31,208
7444,0.455,32,208
7444,0.366,33,208
7444,0.618,34,208
7444,0.542,35,208
7444,1.974,36,208
7444,1.281,37,208
7444,2.312,38,208
7444,1.162,39,208
7444,0.562,40,208
7444,0.608,41,208
7444,0.749,42,208
7444,0.75,43,208
7444,0.796,44,208
7444,0.776,45,208
7444,0.708,46,208
7444,0.78,47,208
7444,0.748,48,208
7444,0.784,1,209
7444,0.811,2,209
7444,0.558,3,209
7444,0.558,4,209
7444,0.543,5,209
7444,0.567,6,209
7444,0.573,7,209
7444,0.545,8,209
7444,0.537,9,209
7444,0.511,10,209
7444,0.548,11,209
7444,0.662,12,209
7444,0.701,13,209
7444,0.812,14,209
7444,1.316,15,209
7444,0.919,16,209
7444,0.927,17,209
7444,0.675,18,209
7444,0.663,19,209
7444,1.858,20,209
7444,1.427,21,209
7444,0.451,22,209
7444,1.016,23,209
7444,0.303,24,209
7444,0.307,25,209
7444,0.296,26,209
7444,0.348,27,209
7444,0.309,28,209
7444,0.348,29,209
7444,0.309,30,209
7444,0.246,31,209
7444,0.53,32,209
7444,0.254,33,209
7444,0.454,34,209
7444,0.322,35,209
7444,0.449,36,209
7444,1.464,37,209
7444,1.578,38,209
7444,1.05,39,209
7444,1,40,209
7444,1.056,41,209
7444,0.957,42,209
7444,0.818,43,209
7444,1.036,44,209
7444,0.65,45,209
7444,0.669,46,209
7444,0.602,47,209
7444,0.544,48,209
7444,0.664,1,210
7444,0.637,2,210
7444,0.729,3,210
7444,0.61,4,210
7444,0.629,5,210
7444,0.575,6,210
7444,0.527,7,210
7444,0.487,8,210
7444,0.409,9,210
7444,0.464,10,210
7444,0.378,11,210
7444,0.507,12,210
7444,0.661,13,210
7444,0.505,14,210
7444,0.635,15,210
7444,0.641,16,210
7444,0.554,17,210
7444,0.448,18,210
7444,1.211,19,210
7444,1.442,20,210
7444,0.706,21,210
7444,0.683,22,210
7444,2.384,23,210
7444,0.765,24,210
7444,0.35,25,210
7444,2.419,26,210
7444,1.951,27,210
7444,0.719,28,210
7444,0.949,29,210
7444,2.674,30,210
7444,1.234,31,210
7444,2.636,32,210
7444,2.237,33,210
7444,2.357,34,210
7444,0.648,35,210
7444,0.842,36,210
7444,0.832,37,210
7444,2.241,38,210
7444,0.856,39,210
7444,0.828,40,210
7444,0.698,41,210
7444,0.941,42,210
7444,0.838,43,210
7444,0.896,44,210
7444,0.785,45,210
7444,0.716,46,210
7444,0.717,47,210
7444,0.715,48,210
7444,0.697,1,211
7444,0.707,2,211
7444,0.638,3,211
7444,0.635,4,211
7444,0.668,5,211
7444,0.618,6,211
7444,0.613,7,211
7444,0.618,8,211
7444,0.453,9,211
7444,0.507,10,211
7444,0.466,11,211
7444,0.514,12,211
7444,0.676,13,211
7444,0.421,14,211
7444,0.681,15,211
7444,0.684,16,211
7444,0.592,17,211
7444,0.495,18,211
7444,0.733,19,211
7444,0.957,20,211
7444,3.356,21,211
7444,1.298,22,211
7444,2.154,23,211
7444,1.085,24,211
7444,3.312,25,211
7444,0.884,26,211
7444,0.647,27,211
7444,0.614,28,211
7444,0.843,29,211
7444,0.5,30,211
7444,0.593,31,211
7444,0.495,32,211
7444,0.925,33,211
7444,2.16,34,211
7444,0.601,35,211
7444,0.525,36,211
7444,0.775,37,211
7444,0.572,38,211
7444,0.54,39,211
7444,0.555,40,211
7444,0.857,41,211
7444,0.936,42,211
7444,1.169,43,211
7444,0.995,44,211
7444,0.684,45,211
7444,0.655,46,211
7444,0.535,47,211
7444,0.519,48,211
7444,0.594,1,212
7444,0.554,2,212
7444,0.563,3,212
7444,0.487,4,212
7444,0.514,5,212
7444,0.469,6,212
7444,0.544,7,212
7444,0.427,8,212
7444,0.605,9,212
7444,0.549,10,212
7444,0.64,11,212
7444,0.671,12,212
7444,0.57,13,212
7444,0.499,14,212
7444,0.878,15,212
7444,0.81,16,212
7444,1.313,17,212
7444,1.221,18,212
7444,0.761,19,212
7444,1.807,20,212
7444,2.278,21,212
7444,0.585,22,212
7444,0.854,23,212
7444,0.679,24,212
7444,0.612,25,212
7444,0.534,26,212
7444,0.699,27,212
7444,1.571,28,212
7444,1.292,29,212
7444,1.7,30,212
7444,1.535,31,212
7444,0.58,32,212
7444,1.722,33,212
7444,0.516,34,212
7444,0.594,35,212
7444,0.607,36,212
7444,0.716,37,212
7444,0.809,38,212
7444,0.647,39,212
7444,0.458,40,212
7444,0.573,41,212
7444,0.727,42,212
7444,1.349,43,212
7444,0.956,44,212
7444,1.013,45,212
7444,0.923,46,212
7444,0.892,47,212
7444,0.49,48,212
7444,0.464,1,213
7444,0.38,2,213
7444,0.492,3,213
7444,0.769,4,213
7444,0.588,5,213
7444,0.38,6,213
7444,0.503,7,213
7444,0.345,8,213
7444,0.424,9,213
7444,0.317,10,213
7444,0.507,11,213
7444,0.695,12,213
7444,0.727,13,213
7444,0.35,14,213
7444,0.8,15,213
7444,0.895,16,213
7444,1.722,17,213
7444,2.401,18,213
7444,1.568,19,213
7444,0.663,20,213
7444,1.016,21,213
7444,1.625,22,213
7444,0.654,23,213
7444,1.059,24,213
7444,0.276,25,213
7444,0.191,26,213
7444,0.286,27,213
7444,0.183,28,213
7444,0.306,29,213
7444,0.175,30,213
7444,0.3,31,213
7444,0.202,32,213
7444,0.266,33,213
7444,0.221,34,213
7444,0.263,35,213
7444,0.212,36,213
7444,0.266,37,213
7444,0.213,38,213
7444,0.269,39,213
7444,0.878,40,213
7444,0.711,41,213
7444,0.981,42,213
7444,0.685,43,213
7444,0.495,44,213
7444,0.486,45,213
7444,0.513,46,213
7444,0.531,47,213
7444,0.438,48,213
7444,0.378,1,214
7444,0.452,2,214
7444,0.356,3,214
7444,0.437,4,214
7444,0.362,5,214
7444,0.445,6,214
7444,0.336,7,214
7444,0.465,8,214
7444,0.336,9,214
7444,0.433,10,214
7444,0.368,11,214
7444,0.705,12,214
7444,0.614,13,214
7444,1.367,14,214
7444,0.806,15,214
7444,0.706,16,214
7444,0.585,17,214
7444,0.625,18,214
7444,1.742,19,214
7444,0.641,20,214
7444,1.275,21,214
7444,1.467,22,214
7444,1.17,23,214
7444,0.782,24,214
7444,1.54,25,214
7444,0.733,26,214
7444,0.581,27,214
7444,0.443,28,214
7444,0.824,29,214
7444,1.526,30,214
7444,0.53,31,214
7444,1.822,32,214
7444,1.294,33,214
7444,0.682,34,214
7444,1.482,35,214
7444,2.026,36,214
7444,1.049,37,214
7444,1.395,38,214
7444,0.515,39,214
7444,0.505,40,214
7444,0.544,41,214
7444,0.937,42,214
7444,0.607,43,214
7444,0.908,44,214
7444,0.642,45,214
7444,0.629,46,214
7444,0.511,47,214
7444,0.507,48,214
7444,0.488,1,215
7444,0.368,2,215
7444,0.434,3,215
7444,0.32,4,215
7444,0.453,5,215
7444,0.347,6,215
7444,0.402,7,215
7444,0.386,8,215
7444,0.41,9,215
7444,0.342,10,215
7444,0.403,11,215
7444,0.406,12,215
7444,0.558,13,215
7444,0.534,14,215
7444,0.775,15,215
7444,0.799,16,215
7444,0.546,17,215
7444,0.507,18,215
7444,1.323,19,215
7444,1.952,20,215
7444,1.597,21,215
7444,1.467,22,215
7444,0.994,23,215
7444,0.941,24,215
7444,0.762,25,215
7444,0.757,26,215
7444,1.51,27,215
7444,0.738,28,215
7444,1.142,29,215
7444,0.54,30,215
7444,0.607,31,215
7444,0.516,32,215
7444,0.673,33,215
7444,0.695,34,215
7444,0.663,35,215
7444,1.213,36,215
7444,1.388,37,215
7444,0.729,38,215
7444,0.945,39,215
7444,0.742,40,215
7444,0.8,41,215
7444,0.637,42,215
7444,0.673,43,215
7444,1.086,44,215
7444,0.643,45,215
7444,0.533,46,215
7444,0.654,47,215
7444,0.531,48,215
7444,0.632,1,216
7444,0.576,2,216
7444,0.586,3,216
7444,0.509,4,216
7444,0.419,5,216
7444,0.444,6,216
7444,0.421,7,216
